"TimeGenerated [Local Time]","ContainerImage_s","ContainerName_s","RevisionName_s","Log_s"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":40,""time"":1774808946501,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""Pinecone API key not configured""}"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808946501,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""Pinecone service initialized without API key (waiting for dynamic config or ENV)""}"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808946534,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""[REDIS] Attempting connection via Primary/Local: redis://localhost:6379""}"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":40,""time"":1774808946559,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""[EMAIL] SMTP configuration not found, email notifications disabled""}"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808946649,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""[QUEUE] Registered ai-generate processor on aiQueue (Rabbit) with worker ID: worker-1-1774808946648""}"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808947001,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808947179,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808947204,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","node:internal/modules/cjs/loader:1210"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","  throw err;"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","  ^"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw",
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","Error: Cannot find module 'exa-js'"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","Require stack:"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/tools/search/providers/exa.js"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/tools/search/providers/index.js"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/tools/search.js"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/agents/researcher.js"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/streaming/create-chat-stream-response.js"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/server/src/modules/morphic/MorphicController.js"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/server/src/modules/morphic/routes.js"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/server/src/server.js"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._resolveFilename (node:internal/modules/cjs/loader:1207:15)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._load (node:internal/modules/cjs/loader:1038:27)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module.require (node:internal/modules/cjs/loader:1289:19)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at require (node:internal/modules/helpers:182:18)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Object.<anonymous> (/app/server/dist/lib/morphic/tools/search/providers/exa.js:7:34)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._compile (node:internal/modules/cjs/loader:1521:14)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._extensions..js (node:internal/modules/cjs/loader:1623:10)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module.load (node:internal/modules/cjs/loader:1266:32)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._load (node:internal/modules/cjs/loader:1091:12)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module.require (node:internal/modules/cjs/loader:1289:19)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at require (node:internal/modules/helpers:182:18)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Object.<anonymous> (/app/server/dist/lib/morphic/tools/search/providers/index.js:6:15)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._compile (node:internal/modules/cjs/loader:1521:14)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._extensions..js (node:internal/modules/cjs/loader:1623:10)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module.load (node:internal/modules/cjs/loader:1266:32)"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._load (node:internal/modules/cjs/loader:1091:12) {"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","  code: 'MODULE_NOT_FOUND',"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","  requireStack: ["
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/lib/morphic/tools/search/providers/exa.js',"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/lib/morphic/tools/search/providers/index.js',"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/lib/morphic/tools/search.js',"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/lib/morphic/agents/researcher.js',"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/lib/morphic/streaming/create-chat-stream-response.js',"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/server/src/modules/morphic/MorphicController.js',"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/server/src/modules/morphic/routes.js',"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/server/src/server.js'"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","  ]"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","}"
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw",
"3/29/2026, 8:29:08.608 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","Node.js v20.20.2"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808965454,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-5b9d964f5c-dn64l"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":40,""time"":1774808965628,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-5b9d964f5c-dn64l"",""msg"":""MONGODB_URI not set. MongoVectorStore will not function until initialized with valid URI.""}"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":40,""time"":1774808965856,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-5b9d964f5c-dn64l"",""msg"":""Pinecone API key not configured""}"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808965856,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-5b9d964f5c-dn64l"",""msg"":""Pinecone service initialized without API key (waiting for dynamic config or ENV)""}"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808965926,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-5b9d964f5c-dn64l"",""msg"":""[REDIS] Attempting connection via Primary/Local: redis://localhost:6379""}"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":40,""time"":1774808965951,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-5b9d964f5c-dn64l"",""msg"":""[EMAIL] SMTP configuration not found, email notifications disabled""}"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808966154,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-5b9d964f5c-dn64l"",""msg"":""[QUEUE] Registered ai-generate processor on aiQueue (Rabbit) with worker ID: worker-1-1774808966152""}"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808966807,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-5b9d964f5c-dn64l"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808967153,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-5b9d964f5c-dn64l"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808967219,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-5b9d964f5c-dn64l"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","node:internal/modules/cjs/loader:1210"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","  throw err;"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","  ^"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw",
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","Error: Cannot find module 'exa-js'"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","Require stack:"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/tools/search/providers/exa.js"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/tools/search/providers/index.js"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/tools/search.js"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/agents/researcher.js"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/streaming/create-chat-stream-response.js"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/server/src/modules/morphic/MorphicController.js"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/server/src/modules/morphic/routes.js"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/server/src/server.js"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._resolveFilename (node:internal/modules/cjs/loader:1207:15)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._load (node:internal/modules/cjs/loader:1038:27)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module.require (node:internal/modules/cjs/loader:1289:19)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at require (node:internal/modules/helpers:182:18)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Object.<anonymous> (/app/server/dist/lib/morphic/tools/search/providers/exa.js:7:34)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._compile (node:internal/modules/cjs/loader:1521:14)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._extensions..js (node:internal/modules/cjs/loader:1623:10)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module.load (node:internal/modules/cjs/loader:1266:32)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._load (node:internal/modules/cjs/loader:1091:12)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module.require (node:internal/modules/cjs/loader:1289:19)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at require (node:internal/modules/helpers:182:18)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Object.<anonymous> (/app/server/dist/lib/morphic/tools/search/providers/index.js:6:15)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._compile (node:internal/modules/cjs/loader:1521:14)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._extensions..js (node:internal/modules/cjs/loader:1623:10)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module.load (node:internal/modules/cjs/loader:1266:32)"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._load (node:internal/modules/cjs/loader:1091:12) {"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","  code: 'MODULE_NOT_FOUND',"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","  requireStack: ["
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/lib/morphic/tools/search/providers/exa.js',"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/lib/morphic/tools/search/providers/index.js',"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/lib/morphic/tools/search.js',"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/lib/morphic/agents/researcher.js',"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/lib/morphic/streaming/create-chat-stream-response.js',"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/server/src/modules/morphic/MorphicController.js',"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/server/src/modules/morphic/routes.js',"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    '/app/server/dist/server/src/server.js'"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","  ]"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","}"
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw",
"3/29/2026, 8:29:28.269 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","Node.js v20.20.2"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","No logging configuration. Using default config"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","Langfuse secret key was not passed to constructor or not set as 'LANGFUSE_SECRET_KEY' environment variable. No observability data will be sent to Langfuse."
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","⏳ Database connection already in progress, waiting..."
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808988858,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":40,""time"":1774808988952,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""MONGODB_URI not set. MongoVectorStore will not function until initialized with valid URI.""}"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":40,""time"":1774808989024,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""Pinecone API key not configured""}"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808989024,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""Pinecone service initialized without API key (waiting for dynamic config or ENV)""}"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808989056,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""[REDIS] Attempting connection via Primary/Local: redis://localhost:6379""}"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":40,""time"":1774808989097,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""[EMAIL] SMTP configuration not found, email notifications disabled""}"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808989186,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""[QUEUE] Registered ai-generate processor on aiQueue (Rabbit) with worker ID: worker-1-1774808989185""}"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808989537,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808989711,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","{""level"":30,""time"":1774808989732,""pid"":1,""hostname"":""adpa-backend--6rnp3gw-944f74ccd-zmx7b"",""msg"":""AI Service initialized - will fetch AI Gateway key from database""}"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","node:internal/modules/cjs/loader:1210"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","  throw err;"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","  ^"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw",
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","Error: Cannot find module 'exa-js'"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","Require stack:"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/tools/search/providers/exa.js"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/tools/search/providers/index.js"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/tools/search.js"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/agents/researcher.js"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/lib/morphic/streaming/create-chat-stream-response.js"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/server/src/modules/morphic/MorphicController.js"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/server/src/modules/morphic/routes.js"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","- /app/server/dist/server/src/server.js"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._resolveFilename (node:internal/modules/cjs/loader:1207:15)"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._load (node:internal/modules/cjs/loader:1038:27)"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module.require (node:internal/modules/cjs/loader:1289:19)"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at require (node:internal/modules/helpers:182:18)"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Object.<anonymous> (/app/server/dist/lib/morphic/tools/search/providers/exa.js:7:34)"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._compile (node:internal/modules/cjs/loader:1521:14)"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module._extensions..js (node:internal/modules/cjs/loader:1623:10)"
"3/29/2026, 8:29:50.581 PM","docker.io/mdresch/adpa-backend:latest",backend,"adpa-backend--6rnp3gw","    at Module.load (node:internal/modules/cjs/loader:1266:32)"
